qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
8522d9b2092011ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5163,1.0,153.0,1.0,1.0
ec697d900bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3774,0.5,159.0,0.5,0.0
950bd11a090f11ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,1.0,1.0,149.0,1.0,1.0
c1b9c0ac0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,160.0,0.5,0.0
d2c47e1008df11ebbda1ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.2945,0.5,146.0,0.5,0.0
7b2bf8fc0bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5321,0.5,156.0,1.0,1.0
b5ccab240bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.5,0.0,0.475,0.5,160.0,0.5,0.0
6a70f6f80bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5125,0.5,160.0,0.5,0.0
1f9e4658084f11ebbd56ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3312,0.25,154.0,0.5,0.0
5caef2f8096411ebbdafac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5433,1.0,127.0,1.0,1.0
b081e08408e111ebbda3ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.2956,0.25,159.0,0.5,0.0
f113f24e08ad11ebbd83ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,1.0,0.75,150.0,0.75,0.0
a6d397ea0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6319,0.5,144.0,0.5,0.0
04a065a60bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5226,0.5,155.0,0.5,0.0
534fbfd00bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7292,1.0,144.0,1.0,1.0
286461f808ba11ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6026,1.0,156.0,1.0,1.0
2fa40dae0bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1313,0.5,160.0,0.5,0.0
a19ca5c80bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4679,0.5,156.0,0.5,0.0
6a807fc40bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6051,0.5,157.0,0.5,0.0
1118315c0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2993,0.5,147.0,0.5,0.0
185a906e0bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1503,0.5,153.0,0.5,0.0
77f4e0140bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,145.0,0.5,0.0
2a98df6408d111ebbd95ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.566,1.0,159.0,1.0,1.0
025359200bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4333,0.5,150.0,0.5,0.0
bd34477e0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.8333,0.0,0.3382,0.5,136.0,1.0,1.0
6a8a71280bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.2857,0.0,0.3767,0.5,146.0,1.0,1.0
ef9cbeca0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.5,1.0,0.7237,1.0,152.0,1.0,1.0
c218a802090711ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6497,1.0,157.0,1.0,1.0
f94832c408b811ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5519,0.5,154.0,0.5,0.0
8d2382e0085811ebbd5aac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4876,1.0,121.0,1.0,1.0
86fb31260bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3205,0.5,156.0,1.0,1.0
18c0ccb1086911ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7233,1.0,159.0,1.0,1.0
e6f8d00a089611ebbd76ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4615,1.0,156.0,1.0,1.0
8919fb50085311ebbd59ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.522,1.0,159.0,1.0,1.0
d5a61878086b11ebbd60ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4865,1.0,148.0,1.0,1.0
f6973183085a11ebbd5cac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.2418,0.25,153.0,0.5,0.0
fc031d360baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5034,0.5,145.0,0.5,0.0
e5c738900bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2812,0.5,160.0,0.5,0.0
6b466508097711ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3063,0.5,160.0,1.0,1.0
46bd0bd6087511ebbd67ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.327,0.25,159.0,0.5,0.0
d1bdbdbe087711ebbd67ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.8026,0.5,152.0,0.75,0.0
6152f66c08df11ebbda0ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6275,0.5,153.0,0.5,0.0
98a3e5e9089111ebbd73ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4631,0.5,149.0,0.5,0.0
6946f8d20baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5099,0.5,151.0,0.5,0.0
3d4662300bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.3333,1.0,0.3946,0.5,147.0,0.5,0.0
c504923408fe11ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4295,1.0,149.0,1.0,1.0
922a629c0bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.5,0.0,0.5132,0.5,152.0,0.5,0.0
0e967bac08a711ebbd7fac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4643,0.5,140.0,0.5,0.0
c1aa9b640bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2774,0.5,155.0,1.0,1.0
dba424900baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2319,0.5,138.0,0.5,0.0
f4cc9d4908b311ebbd86ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4151,0.5,159.0,0.5,0.0
6b850e0e0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.3333,1.0,0.6062,1.0,160.0,1.0,1.0
abce7ee208b111ebbd85ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4521,0.5,146.0,0.5,0.0
6615041e0bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3034,0.5,145.0,0.5,0.0
dc4754a80bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.585,0.5,147.0,0.5,0.0
6bd86dd4087f11ebbd6bac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.6536,0.5,153.0,0.5,0.0
98ab6cfe08c411ebbd8eac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.7208,0.5,154.0,0.5,0.0
c30b9f8108b211ebbd85ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6329,1.0,158.0,1.0,1.0
49e0153808ac11ebbd82ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7438,0.5,160.0,0.5,0.0
2fcc3e3e0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7785,1.0,149.0,1.0,1.0
8a6610400bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2625,0.5,160.0,0.5,0.0
e172d3b20baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7,0.5,160.0,1.0,1.0
c365be0608ae11ebbd83ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7722,1.0,158.0,1.0,1.0
a9406286088d11ebbd70ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7375,0.5,160.0,0.5,0.0
6b84004a0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3309,0.5,136.0,0.5,0.0
caa0a77908ac11ebbd83ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7006,0.5,157.0,0.5,0.0
63a51a37096711ebbdafac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4854,1.0,103.0,1.0,1.0
647eba07088f11ebbd72ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.838,1.0,142.0,1.0,1.0
6e765ee508f611ebbdaaac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3937,1.0,160.0,1.0,1.0
dc6e054e0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3546,0.5,141.0,0.5,0.0
5c82bfe20bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4459,0.5,148.0,1.0,1.0
47a59362091411ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3446,1.0,148.0,1.0,1.0
5bab48ec0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4388,0.5,139.0,0.5,0.0
d3c779240bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.203,0.5,133.0,1.0,1.0
57e0ae020bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.6154,0.0,0.3311,0.5,148.0,1.0,1.0
9e2fc7ef08c711ebbd91ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4375,0.5,160.0,0.5,0.0
be9369c80bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1884,0.5,138.0,0.5,0.0
abaff0940bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3709,0.5,151.0,0.5,0.0
09aa4e1a0bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4744,0.5,156.0,0.5,0.0
e4e02a240bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1375,0.5,160.0,0.5,0.0
fc9d859008a011ebbd78ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.483,1.0,147.0,1.0,1.0
3c3204c8084d11ebbd56ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3226,0.5,155.0,0.5,0.0
d5bf657c0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4423,0.5,156.0,1.0,1.0
f4aa6595093611ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7013,1.0,154.0,1.0,1.0
5a34b04e0bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,153.0,0.5,0.0
1a3bb74508dc11ebbd9cac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.8497,0.75,153.0,0.75,0.0
8031698e0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7124,1.0,153.0,1.0,1.0
637434540bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4964,0.5,139.0,0.5,0.0
943b50b20bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2532,0.5,158.0,0.5,0.0
736afe9e0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5338,0.5,148.0,0.5,0.0
fb6ff1e20bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4395,0.5,157.0,0.5,0.0
42dac74c089311ebbd74ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7237,0.5,152.0,0.5,0.0
1407903b089d11ebbd78ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7632,1.0,152.0,1.0,1.0
c4fd6fe80bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5655,0.5,145.0,0.5,0.0
4de007f40bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2468,0.5,158.0,0.5,0.0
5ead80ee0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.4,0.0,0.3459,0.5,159.0,1.0,1.0
a27849740bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5075,0.5,134.0,0.5,0.0
2b871cac0bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3636,0.5,154.0,0.5,0.0
e2e9a9560bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0779,0.5,154.0,0.5,0.0
ffee28d80bae11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4591,0.5,159.0,0.5,0.0
972ecece08ef11ebbda8ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,0.0,0.1079,0.5,139.0,1.0,1.0
1948b12e0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.54,0.5,150.0,1.0,1.0
406a4ee00bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4575,0.5,153.0,0.5,0.0
3d1200fc0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2595,0.5,158.0,0.5,0.0
d1c8b2a00bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4114,0.5,158.0,0.5,0.0
c400306a0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3197,0.5,147.0,0.5,0.0
315872d20bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,137.0,0.5,0.0
f6e759da0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3019,0.5,159.0,0.5,0.0
c0409500088f11ebbd72ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3377,0.5,151.0,1.0,1.0
138a34f80bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3896,0.5,154.0,0.5,0.0
2d94661c0bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5096,0.5,157.0,0.5,0.0
aa72cb6a0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5616,1.0,146.0,1.0,1.0
e6998c7e08de11ebbd9fac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3974,0.5,156.0,0.5,0.0
eded9bbf08de11ebbd9fac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4765,0.5,149.0,0.5,0.0
6ae076e40bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5226,1.0,155.0,1.0,1.0
a380ab7c08b911ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4631,1.0,149.0,1.0,1.0
df3ab4560bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4744,0.5,156.0,1.0,1.0
df4b96e7087111ebbd63ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.8133,0.5,150.0,0.5,0.0
faedda9a0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.7025,1.0,158.0,1.0,1.0
50bd90820bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1591,0.5,132.0,0.5,0.0
c01738e20bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0588,0.5,153.0,1.0,1.0
3c0091600bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3493,0.5,146.0,1.0,1.0
1b9c91660bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5871,1.0,155.0,1.0,1.0
bd4901b0085e11ebbd5cac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6645,1.0,155.0,1.0,1.0
a7419bf3092e11ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.6688,1.0,157.0,1.0,1.0
fa960b58085911ebbd5bac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6646,1.0,158.0,1.0,1.0
582deca408bc11ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4088,0.5,159.0,0.5,0.0
a5bd56fc0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5062,0.5,160.0,1.0,1.0
6d392be40bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5603,1.0,141.0,1.0,1.0
33d4446c087511ebbd67ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.8816,0.75,152.0,1.0,1.0
881866100baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1572,0.5,159.0,0.5,0.0
7d88d84d08bc11ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.8276,0.5,145.0,0.5,0.0
4d3c252e0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.2384,0.5,151.0,1.0,1.0
9e0009f60baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,155.0,0.5,0.0
b8133a100bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5192,0.5,156.0,1.0,1.0
61082d440bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2692,0.5,130.0,0.5,0.0
6ea141020baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4125,0.5,160.0,0.5,0.0
d759ab480bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6879,1.0,157.0,1.0,1.0
2e7a589e085211ebbd58ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3592,0.5,142.0,0.5,0.0
e85d87f4095111ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5,1.0,150.0,1.0,1.0
9a339d60099011ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3972,1.0,141.0,1.0,1.0
5d6e00200bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.268,1.0,153.0,1.0,1.0
2efc2c3b08bf11ebbd8aac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6604,0.5,159.0,0.5,0.0
0926667308d011ebbd95ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6928,1.0,153.0,1.0,1.0
8f3945d8098111ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5346,1.0,159.0,1.0,1.0
5e8240ea0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2205,0.5,127.0,0.5,0.0
36ec2b3a086411ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5875,0.5,160.0,0.5,0.0
53175e86086b11ebbd5fac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4744,0.5,156.0,1.0,1.0
66d8f7560bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.425,0.5,160.0,0.5,0.0
a9755ea508a711ebbd7fac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.8205,0.5,156.0,0.5,0.0
6a8b28c00bb011ebab90acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3396,0.5,159.0,1.0,1.0
43a949ae0bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3782,0.5,156.0,0.5,0.0
b9cb67da092b11ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4539,1.0,152.0,1.0,1.0
5390f39c086d11ebbd61ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4342,1.0,152.0,1.0,1.0
d370f0b0085711ebbd5aac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5133,0.5,150.0,0.5,0.0
adcdb9440bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2877,0.5,146.0,0.5,0.0
1db17ce108a711ebbd7fac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3585,0.5,159.0,0.5,0.0
177e0eda0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.46,0.5,150.0,0.5,0.0
9da14ff1086311ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6913,1.0,149.0,1.0,1.0
2f10177608d911ebbd9cac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6957,1.0,138.0,1.0,1.0
b52a4d7e0bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1689,0.5,148.0,1.0,1.0
6dd9acf20bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1069,0.5,131.0,0.5,0.0
3f635554096511ebbdafac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7919,1.0,149.0,1.0,1.0
8c12ceba0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3636,0.5,143.0,0.5,0.0
8c1162a5086111ebbd5dac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.557,1.0,158.0,1.0,1.0
0585c9aa087f11ebbd6bac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.7419,0.5,155.0,0.5,0.0
b8407b060bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.551,0.5,147.0,0.5,0.0
07b62dea0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.4444,0.0,0.6781,0.5,146.0,1.0,1.0
fb95c0000bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2342,0.5,158.0,0.5,0.0
e1abbba9098a11ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4865,1.0,148.0,1.0,1.0
fbf8fd9e0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5375,0.5,160.0,1.0,1.0
636fc8380bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4797,0.5,148.0,0.5,0.0
0c97f4720bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1603,0.5,156.0,1.0,1.0
36787917086811ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6275,1.0,153.0,1.0,1.0
519aee780baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5161,0.5,155.0,0.5,0.0
6a81117708f311ebbdaaac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.8917,1.0,157.0,1.0,1.0
0105676c0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.875,1.0,160.0,1.0,1.0
73c53c9809a111ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.6954,1.0,151.0,1.0,1.0
7416106b090f11ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5613,1.0,155.0,1.0,1.0
3a1dbb720bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4151,0.5,159.0,0.5,0.0
ebbf5ec608da11ebbd9cac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4238,1.0,151.0,1.0,1.0
3972d2b60baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4203,0.5,138.0,0.5,0.0
3adb8a740bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.517,0.5,147.0,1.0,1.0
13e2f86c0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4688,0.5,160.0,1.0,1.0
d7af391708bb11ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4465,0.5,159.0,0.5,0.0
c2b303ae08c411ebbd8eac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3333,0.5,159.0,0.5,0.0
db10aea20bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3141,0.5,156.0,0.5,0.0
7a93fcee0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.225,0.5,160.0,0.5,0.0
05be9a0c0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2319,0.5,138.0,0.5,0.0
091c13b20bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2987,0.5,154.0,1.0,1.0
09b198a80bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,146.0,1.0,1.0
c827468a0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,137.0,0.5,0.0
70f54a060bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5789,1.0,152.0,1.0,1.0
30e19d9008d611ebbd98ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,0.0,0.6188,1.0,160.0,1.0,1.0
43208df60bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,137.0,0.5,0.0
5d0eadd80bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,150.0,1.0,1.0
9284e77d08f811ebbdaaac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5479,0.5,146.0,1.0,1.0
