qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
748446060bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5185,0.5,135.0,0.5,0.0
f872fe92096c11ebbdafac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4388,0.5,139.0,1.0,1.0
281793980bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3791,0.5,153.0,1.0,1.0
c03e86180bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0909,0.5,154.0,0.5,0.0
6668ebd20bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5067,0.5,150.0,0.5,0.0
e19960120bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0435,0.5,138.0,0.5,0.0
fc1d47b7088e11ebbd70ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5032,0.5,155.0,0.5,0.0
1b62189208a111ebbd78ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5425,0.5,153.0,1.0,1.0
8272c3eb093111ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6304,1.0,138.0,1.0,1.0
77fd1ca20bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7042,1.0,142.0,1.0,1.0
c4962ee20bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.519,0.5,158.0,0.5,0.0
4020ce88097011ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.6452,1.0,155.0,1.0,1.0
4a8ffd360bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.2857,0.0,0.5685,0.5,146.0,0.5,0.0
080aff1c0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,142.0,0.5,0.0
1bf30a41086611ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.465,0.5,157.0,0.5,0.0
5cd30b020bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.529,0.5,155.0,0.5,0.0
0fc59fa00bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3553,0.5,152.0,0.5,0.0
1f94954908b011ebbd84ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5168,0.5,149.0,1.0,1.0
e85d87f4095111ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5,1.0,150.0,1.0,1.0
2d69078008d311ebbd96ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.6812,0.5,138.0,0.5,0.0
62a8a24e0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.4177,0.5,158.0,1.0,1.0
f1cc94540bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.8643,1.0,140.0,1.0,1.0
98f909d40bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3178,0.5,129.0,0.5,0.0
f7aa41be0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3312,0.5,160.0,1.0,1.0
88be48840bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.625,1.0,160.0,1.0,1.0
22be69d908b511ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4933,0.5,150.0,0.5,0.0
e3fe2a600bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.5714,1.0,0.6887,1.0,151.0,1.0,1.0
7f49e96e0baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.2857,0.0,0.487,0.5,154.0,0.5,0.0
aef6771208b311ebbd86ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.8625,0.75,160.0,0.75,0.0
bfb58f38089611ebbd76ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6795,0.5,156.0,0.5,0.0
0306ad3308fe11ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.6209,1.0,153.0,1.0,1.0
750737d6084911ebbd55ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.7099,1.0,131.0,1.0,1.0
7a8eae7d088111ebbd6dac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7843,1.0,153.0,1.0,1.0
45be519d086e11ebbd62ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5974,0.5,154.0,0.5,0.0
e3772fb40bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5613,0.5,155.0,0.5,0.0
72b6fb5a08ae11ebbd83ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2548,0.25,157.0,0.5,0.0
5e3bb8cc0bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.125,0.5,136.0,0.5,0.0
c9ba19e708b311ebbd86ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1757,1.0,148.0,1.0,1.0
2858ddc609b211ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.9,1.0,150.0,1.0,1.0
768c67280bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.54,1.0,150.0,1.0,1.0
88d450740bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2113,0.5,142.0,0.5,0.0
fd75ede80bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2643,0.5,140.0,0.5,0.0
bd21c466089711ebbd77ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2621,0.5,145.0,0.5,0.0
faa9cb0b087711ebbd67ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.475,0.5,160.0,0.5,0.0
13b377680bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3397,0.5,156.0,0.5,0.0
791a6e4d087111ebbd63ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7296,0.5,159.0,0.75,0.0
26497355084c11ebbd56ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3822,0.5,157.0,0.5,0.0
7246ee5a0bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2308,0.5,130.0,0.5,0.0
6a70f6f80bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5256,0.5,156.0,0.5,0.0
8d0836540bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.517,1.0,147.0,1.0,1.0
a405efb708d811ebbd9cac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.7413,0.5,143.0,0.5,0.0
637434540bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4964,0.5,139.0,0.5,0.0
b838d62f086711ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3812,0.5,160.0,1.0,1.0
42f6d3b208b911ebbd88ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.4717,1.0,159.0,1.0,1.0
200e7a01087611ebbd67ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5796,0.5,157.0,0.5,0.0
4637ec300bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1859,0.5,156.0,1.0,1.0
f6960ae0086011ebbd5dac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3939,1.0,132.0,1.0,1.0
f9e63d80085d11ebbd5cac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3812,0.25,160.0,0.5,0.0
60ccb178086811ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5897,0.5,156.0,0.5,0.0
d8dd595708fb11ebbdacac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.2911,1.0,158.0,1.0,1.0
b50759c3087811ebbd67ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5948,0.5,153.0,0.5,0.0
d3c779240bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.4595,1.0,148.0,1.0,1.0
2260e6380bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2993,0.5,147.0,0.5,0.0
ea7d22c808b211ebbd85ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3464,0.5,153.0,0.5,0.0
f3798752088c11ebbd70ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.3563,0.25,160.0,0.5,0.0
ac94af4a0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.522,0.5,159.0,0.5,0.0
cf57f2ef087011ebbd63ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.359,1.0,156.0,1.0,1.0
f9e9d784084d11ebbd56ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.5676,0.25,148.0,0.75,0.0
a3ac1ca20bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.0,0.0,156.0,0.5,0.0
49baa9120bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.2642,1.0,159.0,1.0,1.0
85f17aea08c911ebbd92ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.7097,0.5,155.0,0.5,0.0
a9e322b20bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1311,0.5,122.0,0.5,0.0
65937853086511ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5128,1.0,156.0,1.0,1.0
31d2f293088111ebbd6dac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,0.0,0.8608,1.0,158.0,1.0,1.0
4d3ab509099c11ebbdb0ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.54,1.0,150.0,1.0,1.0
4c319d400bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3694,0.5,157.0,1.0,1.0
b629226608d911ebbd9cac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,0.0,0.5159,0.5,157.0,1.0,1.0
dbf6cc6d090d11ebbdadac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.8056,1.0,144.0,1.0,1.0
3c76b104085711ebbd5aac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,1.0,0.7261,0.5,157.0,0.5,0.0
593d2a5a0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2581,0.5,155.0,0.5,0.0
97ce7fc0084a11ebbd56ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.5,1.0,156.0,1.0,1.0
b64c031d087011ebbd63ac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.2857,1.0,0.761,0.5,159.0,0.5,0.0
afabab100bdc11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3169,0.5,142.0,0.5,0.0
a4f57a360bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3145,0.5,159.0,0.5,0.0
bfab161a0bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.5,1.0,0.6911,1.0,123.0,1.0,1.0
818d01360bda11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1034,0.5,145.0,0.5,0.0
45df5d7c0bdb11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5455,0.5,132.0,0.5,0.0
12c908fe096c11ebbdafac1f6bf848b6,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.7516,1.0,157.0,1.0,1.0
3805416e0bde11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.2148,0.5,135.0,0.5,0.0
92ca60080bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.5321,0.5,156.0,1.0,1.0
be9164e80bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3291,0.5,158.0,0.5,0.0
74f331ee0bd911eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.1875,0.5,160.0,1.0,1.0
1d50380c0bdd11eba7f7acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3522,0.5,159.0,0.5,0.0
72a501e40baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3145,0.5,159.0,0.5,0.0
59a6e7020baf11ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.2857,0.0,0.0,0.0,136.0,0.5,0.0
9fc45d75089811ebbd77ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.3766,0.5,154.0,1.0,1.0
c137025f086611ebbd5eac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.1806,0.25,144.0,0.25,0.0
02ae4663095611ebbdaeac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.8382,1.0,136.0,1.0,1.0
42594134084f11ebbd56ac1f6bf848b6,chunk_focused_160,chunk,focused,1.0,1.0,1.0,0.1745,0.5,149.0,1.0,1.0
421ca5940bb011ebab90acde48001122,chunk_focused_160,chunk,focused,0.0,0.0,0.0,0.3812,0.5,160.0,0.5,0.0
34c3dd940bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3067,0.5,150.0,1.0,1.0
a1c37dc40bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3379,0.5,145.0,0.5,0.0
e051bd000bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5629,0.5,151.0,0.5,0.0
f02d1c2208b811ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2857,0.25,147.0,0.75,0.0
782f0c160bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1538,0.5,143.0,0.5,0.0
21e70b7e0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,142.0,1.0,1.0
8d3d54ec0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3571,0.5,154.0,0.5,0.0
33bcd7ce0bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2484,0.5,157.0,0.5,0.0
249f9f060bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1942,0.5,139.0,0.5,0.0
45eb6a5408b611ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.5,0.5,154.0,0.5,0.0
5f02fdf2084f11ebbd56ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3092,1.0,152.0,1.0,1.0
af356f7a0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2394,0.5,142.0,0.5,0.0
dbca21a20bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0929,0.5,140.0,0.5,0.0
27d8ec30091f11ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4899,1.0,149.0,1.0,1.0
808f9f1808b111ebbd85ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.3828,1.0,128.0,1.0,1.0
d6b29805087b11ebbd69ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5033,0.5,153.0,0.5,0.0
9b8278a20bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.626,0.5,131.0,0.5,0.0
c99fc05e0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4465,0.5,159.0,0.5,0.0
60465ce2085411ebbd59ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.719,0.5,153.0,0.5,0.0
3e0cebde0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5192,0.5,156.0,0.5,0.0
3cddcc46086511ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.6709,1.0,158.0,1.0,1.0
7f6e237109c411ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7516,1.0,157.0,1.0,1.0
dc3a36a00bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.4558,0.5,147.0,0.5,0.0
09ede27e08fd11ebbdadac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.531,0.5,145.0,1.0,1.0
003285a80bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.8846,1.0,156.0,1.0,1.0
0e2082e408d111ebbd95ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6063,1.0,127.0,1.0,1.0
322178260bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1859,0.5,156.0,0.5,0.0
4c1772720bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2155,0.5,116.0,0.5,0.0
adf59bec0bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2821,0.5,156.0,0.5,0.0
136c700c089611ebbd76ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5223,0.5,157.0,1.0,1.0
6b2ad6600bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.4296,1.0,142.0,1.0,1.0
e6a4ff4c0bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,146.0,0.5,0.0
a163b2d1087d11ebbd6bac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6382,0.5,152.0,1.0,1.0
be851b660bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3446,0.5,148.0,1.0,1.0
fbc352ec0bae11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5256,0.5,156.0,1.0,1.0
041879d0093a11ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.0,0.0,160.0,1.0,1.0
8dcab52d092f11ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6918,0.5,146.0,1.0,1.0
6a765fc60bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.3333,0.0,0.5463,0.5,108.0,1.0,1.0
0c4973520bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.4444,0.0,0.1678,0.5,149.0,1.0,1.0
350ec8b80bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5283,1.0,159.0,1.0,1.0
16d7da20087911ebbd67ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.7343,1.0,143.0,1.0,1.0
d60529440baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4225,0.5,142.0,0.5,0.0
400bf8800bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.5,0.0,0.5723,1.0,159.0,1.0,1.0
725dc29a0bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,142.0,0.5,0.0
c99c181e08b911ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.5753,0.5,146.0,0.5,0.0
1eeb91060bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,160.0,1.0,1.0
27944f240bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.2532,0.5,154.0,0.5,0.0
0254eea408b911ebbd88ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6855,1.0,159.0,1.0,1.0
f48667b80bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,159.0,0.5,0.0
8145e4de0baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,150.0,0.5,0.0
62ce8c8e0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.469,0.5,145.0,0.5,0.0
ae30933a088b11ebbd6fac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3657,0.5,134.0,0.5,0.0
7e3f262c0bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1081,0.5,148.0,0.5,0.0
fac0692508c111ebbd8bac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.7044,1.0,159.0,1.0,1.0
21832f3c0bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.8323,0.5,155.0,1.0,1.0
6d1fa90e086711ebbd5eac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.3356,1.0,149.0,1.0,1.0
566c1e2c08a811ebbd7fac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,1.0,0.5,144.0,0.5,0.0
8682d20708d311ebbd96ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.7226,0.5,155.0,0.5,0.0
33a140280bde11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,149.0,0.5,0.0
c6ac8fcc0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2583,0.5,120.0,1.0,1.0
ee559aaa08c211ebbd8cac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.0,0.0,153.0,0.5,0.0
17e3349208df11ebbd9fac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,154.0,1.0,1.0
beb3605c0bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1838,0.5,136.0,0.5,0.0
fcdafe320bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3701,0.5,154.0,0.5,0.0
28669c5a0bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,1.0,1.0,145.0,1.0,1.0
bd00729c0bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.5467,0.5,150.0,0.5,0.0
a9bdb2a4099a11ebbdb0ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4744,1.0,156.0,1.0,1.0
1ec21fed08a511ebbd7dac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.6667,0.5,147.0,0.5,0.0
9a1b06b60bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0649,0.5,154.0,0.5,0.0
c598b04f095211ebbdaeac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.5127,1.0,158.0,1.0,1.0
5ead23420baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.5,1.0,0.425,1.0,160.0,1.0,1.0
101a05820bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4625,0.5,160.0,0.5,0.0
0302950e096311ebbdafac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.9684,1.0,158.0,1.0,1.0
016e72260bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.375,0.5,152.0,0.5,0.0
f2ff844c0bda11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2614,0.5,153.0,0.5,0.0
188e20a60bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.32,0.5,150.0,0.5,0.0
fc26ee1c08d211ebbd96ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.775,0.75,160.0,0.75,0.0
e95acdbc085f11ebbd5dac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.9,0.5,140.0,0.5,0.0
eeafddd00bdd11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.8812,1.0,160.0,1.0,1.0
47219fad085111ebbd58ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.2029,0.5,138.0,1.0,1.0
c370b4540bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.5764,0.5,144.0,1.0,1.0
2ba9b53c0bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.1274,0.5,157.0,0.5,0.0
a6202170089911ebbd77ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.475,0.5,160.0,0.5,0.0
b7fa1522089911ebbd77ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,1.0,0.6452,0.5,155.0,0.5,0.0
2210c90b08c811ebbd91ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,1.0,0.5,157.0,0.5,0.0
6bbe4cf80bd911eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.3419,0.5,155.0,0.5,0.0
01c9f7960bdb11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0
8894ca2808e111ebbda2ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.5385,0.25,156.0,0.5,0.0
fd704fe00bdc11eba7f7acde48001122,chunk_mmr_160,chunk,mmr,1.0,1.0,1.0,0.3396,0.5,159.0,1.0,1.0
375e7e4408c611ebbd90ac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.5,0.0,0.6519,0.5,158.0,0.5,0.0
b583abd20baf11ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.25,0.5,156.0,0.5,0.0
f7a3d98a08ab11ebbd82ac1f6bf848b6,chunk_mmr_160,chunk,mmr,1.0,1.0,0.0,0.0,0.0,153.0,0.5,0.0
61644425091011ebbdadac1f6bf848b6,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.24,0.5,150.0,1.0,1.0
32edaabe0bb011ebab90acde48001122,chunk_mmr_160,chunk,mmr,0.0,0.0,0.0,0.4221,0.5,154.0,0.5,0.0
