qid,policy,representation,packer,em,f1,ans_in_context,gold_token_density,gold_doc_reader_cov,context_tokens,base_recall@5,base_all_gold@5
2hop__460946_294723,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0
2hop__252311_366220,chunk_packed_240,chunk,packed,0.0,0.8,1.0,0.1883,0.5,223.0,0.0,0.0
2hop__701895_752697,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2902,0.5,224.0,0.5,0.0
2hop__259228_793698,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0
2hop__481349_302087,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,234.0,0.5,0.0
2hop__697790_864352,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__207476_625987,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,237.0,0.5,0.0
2hop__390947_232243,chunk_packed_240,chunk,packed,0.0,0.8,1.0,0.2379,1.0,227.0,1.0,1.0
2hop__354635_174222,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__635187_861533,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2242,0.5,223.0,0.5,0.0
2hop__166824_185403,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1366,0.5,227.0,0.5,0.0
2hop__698577_851686,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__362107_652514,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.1822,0.5,236.0,1.0,1.0
2hop__402530_774333,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.089,0.5,236.0,0.5,0.0
2hop__195917_575657,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1458,0.5,240.0,0.5,0.0
2hop__683835_709167,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1688,0.5,237.0,0.5,0.0
2hop__197470_271394,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,239.0,1.0,1.0
2hop__458131_174974,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,224.0,0.5,0.0
2hop__299142_347613,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1167,0.5,240.0,0.5,0.0
2hop__528263_865831,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1938,0.5,227.0,0.5,0.0
2hop__569582_304416,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,239.0,1.0,1.0
2hop__505860_650613,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,230.0,0.5,0.0
2hop__821197_368148,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1378,0.5,225.0,1.0,1.0
2hop__554167_451128,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1839,0.5,223.0,0.5,0.0
2hop__702496_430061,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,226.0,0.5,0.0
2hop__549146_223121,chunk_packed_240,chunk,packed,0.0,0.4,0.0,0.1545,0.5,220.0,0.0,0.0
2hop__647996_551681,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,223.0,0.5,0.0
2hop__673655_316668,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1373,0.5,233.0,0.5,0.0
2hop__574419_270105,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0739,0.5,230.0,0.5,0.0
2hop__403712_793210,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.056,0.5,232.0,1.0,1.0
2hop__832795_350510,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1266,0.5,229.0,0.5,0.0
2hop__744055_408817,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.21,1.0,219.0,1.0,1.0
2hop__726717_610238,chunk_packed_240,chunk,packed,0.0,0.4444,1.0,0.3502,1.0,237.0,1.0,1.0
2hop__499577_617190,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2121,0.5,231.0,1.0,1.0
2hop__685280_510757,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__341305_332933,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.194,0.5,232.0,0.5,0.0
2hop__731228_609866,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,225.0,0.5,0.0
2hop__693444_220151,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,225.0,0.5,0.0
2hop__235471_565925,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.1532,0.5,222.0,0.5,0.0
2hop__310456_846599,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,237.0,0.5,0.0
2hop__335418_279684,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0991,0.5,232.0,1.0,1.0
2hop__191125_781346,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0955,0.5,220.0,0.5,0.0
2hop__475070_532404,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.4248,1.0,226.0,1.0,1.0
2hop__700093_455653,chunk_packed_240,chunk,packed,0.0,0.2857,1.0,0.5579,1.0,233.0,0.5,0.0
2hop__512773_346751,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2684,0.5,231.0,0.5,0.0
2hop__411091_625230,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__423972_540249,chunk_packed_240,chunk,packed,0.0,0.6667,0.0,0.1506,0.5,239.0,1.0,1.0
2hop__455158_247871,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1111,0.5,234.0,1.0,1.0
2hop__189094_612080,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1087,0.5,230.0,0.5,0.0
2hop__765678_310556,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1509,0.5,232.0,0.5,0.0
2hop__304852_758385,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1139,0.5,237.0,0.5,0.0
2hop__628752_538661,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2167,0.5,240.0,0.5,0.0
2hop__661847_288421,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1711,0.5,228.0,0.5,0.0
2hop__496732_658428,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.1097,0.5,237.0,0.5,0.0
2hop__175175_347233,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1059,0.5,236.0,0.5,0.0
2hop__496961_554601,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.1059,0.5,236.0,1.0,1.0
2hop__274110_413723,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0
2hop__231890_595414,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,229.0,0.5,0.0
2hop__342746_679190,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0
2hop__860241_766393,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.1757,0.5,239.0,0.5,0.0
2hop__29368_29376,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
2hop__29367_29376,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,211.0,0.0,0.0
2hop__21075_5028,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2321,0.5,237.0,1.0,1.0
2hop__557411_652060,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0
2hop__677929_696450,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.1568,0.5,236.0,0.5,0.0
2hop__132909_33564,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1772,0.5,237.0,0.5,0.0
2hop__199216_33564,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__133241_33564,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__636597_480615,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1513,0.5,238.0,0.5,0.0
2hop__373759_136043,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0
2hop__709357_136043,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.3475,0.5,236.0,1.0,1.0
2hop__32254_84601,chunk_packed_240,chunk,packed,0.0,0.5,1.0,0.5447,1.0,235.0,1.0,1.0
2hop__471509_136043,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,231.0,1.0,1.0
2hop__87589_362941,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2795,0.5,229.0,0.5,0.0
2hop__61318_362941,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1724,0.5,232.0,0.5,0.0
2hop__20268_42004,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2479,0.5,238.0,1.0,1.0
2hop__159902_362941,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0
2hop__42027_42004,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,237.0,1.0,1.0
2hop__648648_173389,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1923,0.5,234.0,0.5,0.0
2hop__477492_240386,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2881,0.5,236.0,0.5,0.0
2hop__776377_857193,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.2375,0.5,240.0,0.5,0.0
2hop__29752_814677,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2395,0.5,238.0,0.0,0.0
2hop__77601_814677,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,234.0,1.0,1.0
2hop__497191_129669,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1719,0.5,221.0,0.5,0.0
2hop__311694_129669,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1261,0.5,238.0,0.5,0.0
2hop__819974_129669,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1845,0.5,233.0,0.5,0.0
2hop__199513_13732,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.4477,1.0,239.0,1.0,1.0
2hop__13731_801817,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0
2hop__865961_159109,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2537,0.5,201.0,0.5,0.0
2hop__728887_159109,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,233.0,0.5,0.0
2hop__827995_159109,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1351,0.5,222.0,0.5,0.0
2hop__159215_779396,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,233.0,0.5,0.0
2hop__119423_779396,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__115515_779396,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__665660_135481,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.3432,1.0,236.0,1.0,1.0
2hop__201704_135481,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.3289,1.0,228.0,1.0,1.0
2hop__861157_135481,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.0,0.0,234.0,1.0,1.0
2hop__495316_660579,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0973,0.5,226.0,0.5,0.0
2hop__478978_124498,chunk_packed_240,chunk,packed,0.0,0.4,1.0,0.2301,0.5,239.0,0.5,0.0
2hop__543853_124498,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2973,0.5,222.0,0.5,0.0
2hop__335899_124498,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__517145_367341,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1303,0.5,238.0,0.5,0.0
2hop__92051_827343,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
2hop__89764_827343,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.206,0.5,233.0,0.5,0.0
2hop__59048_827343,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.2,0.5,215.0,0.0,0.0
2hop__14121_15463,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,236.0,1.0,1.0
2hop__817096_15463,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,233.0,0.0,0.0
2hop__14095_15463,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,211.0,1.0,1.0
2hop__485221_544917,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2183,0.5,229.0,0.5,0.0
2hop__198459_61845,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2321,0.5,237.0,0.5,0.0
2hop__563476_61845,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1872,0.5,219.0,0.0,0.0
2hop__622308_61845,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,238.0,0.0,0.0
2hop__135653_669373,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2764,0.5,199.0,0.5,0.0
2hop__135652_669373,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,213.0,0.5,0.0
2hop__135651_669373,chunk_packed_240,chunk,packed,0.0,0.6667,1.0,0.2402,0.5,229.0,0.5,0.0
2hop__256336_714772,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0
2hop__199513_801817,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__391857_162018,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1255,0.5,239.0,0.5,0.0
2hop__645448_77615,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,240.0,1.0,1.0
2hop__123104_77615,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.141,0.5,234.0,1.0,1.0
2hop__701525_342810,chunk_packed_240,chunk,packed,0.0,0.5,1.0,0.2241,1.0,232.0,0.5,0.0
2hop__668407_683671,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.5294,1.0,238.0,1.0,1.0
2hop__286093_361551,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.0,0.0,238.0,0.5,0.0
2hop__124592_402641,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1891,0.5,238.0,1.0,1.0
2hop__256553_617289,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.3571,0.5,210.0,0.0,0.0
2hop__124412_402641,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,239.0,1.0,1.0
2hop__706637_93362,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0
2hop__780652_93362,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__771727_93362,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2043,0.5,230.0,0.5,0.0
2hop__499003_853511,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.1116,0.5,233.0,0.5,0.0
2hop__822965_165304,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0897,0.5,223.0,0.5,0.0
2hop__156085_436709,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,220.0,0.5,0.0
2hop__31585_61048,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,231.0,0.5,0.0
2hop__94507_654855,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1159,0.5,233.0,0.5,0.0
2hop__82858_654855,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.0,0.0,238.0,1.0,1.0
2hop__62823_654855,chunk_packed_240,chunk,packed,0.0,0.6667,1.0,0.2667,0.5,240.0,0.5,0.0
2hop__827755_156034,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1447,0.5,235.0,0.5,0.0
2hop__800166_156034,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1442,0.5,215.0,0.5,0.0
2hop__742831_156034,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1757,0.5,239.0,0.5,0.0
2hop__50910_177869,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.0,0.0,234.0,0.5,0.0
2hop__82270_177869,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,229.0,0.5,0.0
2hop__76314_177869,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.1277,0.5,235.0,0.5,0.0
2hop__401710_456439,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.1299,0.5,231.0,0.5,0.0
2hop__613959_135844,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2241,0.5,232.0,0.5,0.0
2hop__258940_135844,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0792,0.5,240.0,0.5,0.0
2hop__747894_135844,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.1632,0.5,239.0,0.5,0.0
2hop__16581_16525,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,1.0,1.0
2hop__640262_122868,chunk_packed_240,chunk,packed,0.0,0.25,0.0,0.1392,0.5,237.0,0.5,0.0
2hop__632234_122868,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1134,0.5,238.0,0.5,0.0
2hop__849534_122868,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.125,0.5,240.0,0.5,0.0
2hop__83460_456238,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2838,0.5,229.0,1.0,1.0
2hop__89991_58067,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1342,0.5,231.0,0.5,0.0
2hop__160223_58067,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0
2hop__158010_58067,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0
2hop__439614_349102,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,240.0,1.0,1.0
2hop__747758_58067,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,223.0,0.0,0.0
2hop__77775_162341,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1017,0.5,236.0,0.5,0.0
2hop__55966_162341,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0
2hop__43776_162341,chunk_packed_240,chunk,packed,0.0,0.5714,0.0,0.0,0.0,231.0,0.0,0.0
2hop__703493_162341,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,217.0,0.5,0.0
2hop__153573_44085,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.271,0.5,214.0,0.5,0.0
2hop__153573_109006,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,227.0,0.5,0.0
2hop__153573_45901,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2167,0.5,240.0,0.5,0.0
2hop__551235_310309,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2542,0.5,236.0,0.5,0.0
2hop__7046_44085,chunk_packed_240,chunk,packed,0.0,0.8,1.0,0.0,0.0,232.0,0.5,0.0
2hop__488811_30078,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,232.0,0.5,0.0
2hop__150866_11402,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2236,0.5,237.0,1.0,1.0
2hop__488811_30113,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1185,0.5,211.0,1.0,1.0
2hop__488811_30110,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1106,0.5,226.0,0.5,0.0
2hop__257831_123283,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1991,0.5,226.0,0.5,0.0
2hop__40270_11402,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,214.0,0.5,0.0
2hop__847433_11402,chunk_packed_240,chunk,packed,0.0,0.5,1.0,0.293,0.5,215.0,1.0,1.0
2hop__208602_11402,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2403,0.5,233.0,0.5,0.0
2hop__567471_123283,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0983,0.5,234.0,0.5,0.0
2hop__574496_123283,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0
2hop__8347_8311,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1292,1.0,240.0,1.0,1.0
2hop__71034_343058,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2125,0.5,240.0,0.5,0.0
2hop__109131_343058,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1732,0.5,231.0,0.5,0.0
2hop__56851_343058,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.402,0.5,204.0,0.5,0.0
2hop__14092_8311,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__422295_8311,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2611,0.5,226.0,0.5,0.0
2hop__176712_8311,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.1767,0.5,232.0,1.0,1.0
2hop__159741_161674,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,218.0,0.5,0.0
2hop__159741_40169,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,233.0,0.5,0.0
2hop__88906_55840,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.1925,0.5,239.0,0.5,0.0
2hop__71755_463572,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.0,0.0,224.0,0.0,0.0
2hop__67956_463572,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.0,0.0,234.0,0.0,0.0
2hop__398344_85513,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.125,0.5,232.0,0.5,0.0
2hop__42578_55840,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,228.0,0.5,0.0
2hop__28203_55840,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,237.0,0.5,0.0
2hop__64323_55840,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.0,0.0,229.0,1.0,1.0
2hop__85713_84469,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2415,0.5,236.0,0.5,0.0
2hop__79875_84469,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.21,0.5,219.0,0.5,0.0
2hop__79875_72187,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,219.0,0.5,0.0
2hop__85713_72187,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,216.0,0.5,0.0
2hop__204146_850295,chunk_packed_240,chunk,packed,0.0,0.4,0.0,0.3665,0.5,221.0,0.5,0.0
2hop__28287_89399,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,213.0,0.5,0.0
2hop__84103_345851,chunk_packed_240,chunk,packed,0.0,0.4,0.0,0.0,0.0,219.0,0.5,0.0
2hop__142621_225454,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.1625,0.5,240.0,0.5,0.0
2hop__86689_728109,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.4957,1.0,232.0,0.0,0.0
2hop__38828_89399,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,217.0,0.5,0.0
2hop__587048_621800,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1387,0.5,238.0,0.5,0.0
2hop__86458_20273,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,218.0,1.0,1.0
2hop__609313_20273,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1009,0.5,228.0,1.0,1.0
2hop__799936_20273,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1711,0.5,228.0,0.5,0.0
2hop__13986_161674,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,232.0,0.5,0.0
2hop__433694_20273,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2203,0.5,236.0,0.5,0.0
2hop__13986_40169,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,235.0,0.5,0.0
2hop__25344_88628,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,231.0,0.0,0.0
2hop__657913_88628,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.3691,1.0,233.0,0.5,0.0
2hop__734057_88628,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.4202,1.0,238.0,1.0,1.0
2hop__95878_88628,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,239.0,0.5,0.0
2hop__726892_131968,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__693157_131890,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0
2hop__611178_131968,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2827,0.5,237.0,1.0,1.0
2hop__728969_131890,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0833,0.5,240.0,0.5,0.0
2hop__30032_46621,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.2552,0.5,239.0,0.5,0.0
2hop__135822_46621,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,240.0,0.0,0.0
2hop__581084_828685,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.3009,1.0,226.0,1.0,1.0
2hop__40697_46621,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.1464,0.5,239.0,0.5,0.0
2hop__157737_46621,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,240.0,0.5,0.0
2hop__39063_212301,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0
2hop__25396_593388,chunk_packed_240,chunk,packed,0.0,0.2857,0.0,0.3644,0.5,225.0,1.0,1.0
2hop__25396_212301,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.0,0.0,222.0,0.5,0.0
2hop__39063_593388,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.3605,0.5,233.0,0.5,0.0
2hop__153532_72380,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1555,0.5,238.0,0.5,0.0
2hop__619265_72380,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__37765_85990,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,221.0,0.0,0.0
2hop__623501_297043,chunk_packed_240,chunk,packed,0.0,0.5,0.0,0.2174,0.5,230.0,0.5,0.0
2hop__46550_85990,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2607,0.5,234.0,0.5,0.0
2hop__30741_85990,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0
2hop__66149_85990,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.2026,0.5,227.0,1.0,1.0
2hop__216535_370666,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.1565,0.5,230.0,0.5,0.0
2hop__846388_19320,chunk_packed_240,chunk,packed,0.0,0.0,0.0,0.0,0.0,240.0,0.5,0.0
2hop__91211_90973,chunk_packed_240,chunk,packed,1.0,1.0,1.0,0.0,0.0,232.0,0.0,0.0
2hop__48033_90973,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,236.0,0.5,0.0
2hop__64175_90973,chunk_packed_240,chunk,packed,0.0,0.0,1.0,0.0,0.0,236.0,0.0,0.0
